Member ID,10-13,14-17,18-21,2-5,6-9,Total
28885345614,0.17192982456140352,0.0,0.0,0.3298245614035088,0.4982456140350877,285.0
28885349743,0.37104072398190047,0.05429864253393665,0.0,0.058823529411764705,0.5158371040723982,221.0
28885351047,0.18807339449541285,0.0,0.0,0.009174311926605505,0.8027522935779816,218.0
28885355237,0.24479166666666666,0.11458333333333333,0.0,0.390625,0.25,192.0
28885346128,0.08333333333333333,0.0,0.0,0.6458333333333334,0.2708333333333333,192.0
28885411188,0.10582010582010581,0.0,0.0,0.6825396825396826,0.21164021164021163,189.0
28885357877,0.17989417989417988,0.0582010582010582,0.0,0.7301587301587301,0.031746031746031744,189.0
28885355532,0.026737967914438502,0.016042780748663103,0.0,0.7914438502673797,0.1657754010695187,187.0
28885353460,0.22162162162162163,0.05945945945945946,0.0,0.20540540540540542,0.5135135135135135,185.0
28885347832,0.27011494252873564,0.034482758620689655,0.0,0.005747126436781609,0.6896551724137931,174.0
28885351003,0.21839080459770116,0.21839080459770116,0.0,0.14942528735632185,0.41379310344827586,174.0
28885344370,0.4269005847953216,0.0935672514619883,0.0,0.06432748538011696,0.4152046783625731,171.0
28885363170,0.09146341463414634,0.024390243902439025,0.0,0.14634146341463414,0.7378048780487805,164.0
28885369349,0.2392638036809816,0.10429447852760736,0.0,0.44785276073619634,0.2085889570552147,163.0
28885365349,0.24358974358974358,0.038461538461538464,0.0,0.057692307692307696,0.6602564102564102,156.0
28885348314,0.17307692307692307,0.00641025641025641,0.0,0.03205128205128205,0.7884615384615384,156.0
28885352903,0.06451612903225806,0.0064516129032258064,0.0,0.2709677419354839,0.6580645161290323,155.0
28885351022,0.3051948051948052,0.0,0.0,0.006493506493506494,0.6883116883116883,154.0
28885356866,0.2119205298013245,0.013245033112582781,0.0,0.2980132450331126,0.4768211920529801,151.0
28885369004,0.23178807947019867,0.013245033112582781,0.0,0.41721854304635764,0.33774834437086093,151.0
28885356045,0.006756756756756757,0.013513513513513514,0.0,0.8918918918918919,0.08783783783783784,148.0
28885521740,0.32432432432432434,0.12162162162162163,0.0,0.35135135135135137,0.20270270270270271,148.0
28885355381,0.22448979591836735,0.027210884353741496,0.0,0.5034013605442177,0.24489795918367346,147.0
28885438424,0.0,0.006896551724137931,0.0,0.8620689655172413,0.1310344827586207,145.0
28885384541,0.06993006993006994,0.0,0.0,0.7202797202797203,0.2097902097902098,143.0
28885349390,0.04929577464788732,0.07042253521126761,0.0,0.38028169014084506,0.5,142.0
28885447630,0.34532374100719426,0.04316546762589928,0.0,0.16546762589928057,0.4460431654676259,139.0
28885348156,0.2014388489208633,0.10071942446043165,0.0,0.3597122302158273,0.3381294964028777,139.0
28885362307,0.2028985507246377,0.007246376811594203,0.0,0.014492753623188406,0.7753623188405797,138.0
28885346223,0.36231884057971014,0.08695652173913043,0.0,0.15942028985507245,0.391304347826087,138.0
28885366760,0.35507246376811596,0.007246376811594203,0.0,0.2536231884057971,0.38405797101449274,138.0
28885357054,0.0072992700729927005,0.0,0.0,0.9562043795620438,0.0364963503649635,137.0
28885373845,0.014598540145985401,0.0,0.0,0.9854014598540146,0.0,137.0
28885352714,0.08088235294117647,0.07352941176470588,0.0,0.27941176470588236,0.5661764705882353,136.0
28885372647,0.14814814814814814,0.007407407407407408,0.0,0.5777777777777777,0.26666666666666666,135.0
28885352915,0.007575757575757576,0.007575757575757576,0.0,0.48484848484848486,0.5,132.0
28885351648,0.06818181818181818,0.015151515151515152,0.0,0.5378787878787878,0.3787878787878788,132.0
28885356903,0.0,0.007692307692307693,0.0,0.9230769230769231,0.06923076923076923,130.0
28885367841,0.06153846153846154,0.038461538461538464,0.0,0.7230769230769231,0.17692307692307693,130.0
28885391999,0.23076923076923078,0.09230769230769231,0.0,0.4153846153846154,0.26153846153846155,130.0
28885356959,0.038461538461538464,0.007692307692307693,0.0,0.9,0.05384615384615385,130.0
28885397141,0.24806201550387597,0.007751937984496124,0.0,0.3875968992248062,0.35658914728682173,129.0
28885347533,0.1640625,0.0,0.0,0.4453125,0.390625,128.0
28885345674,0.2677165354330709,0.09448818897637795,0.0,0.18110236220472442,0.4566929133858268,127.0
28885416917,0.0,0.0,0.0,0.08,0.92,125.0
28885488485,0.41935483870967744,0.0,0.0,0.3790322580645161,0.20161290322580644,124.0
28885387858,0.032520325203252036,0.0,0.0,0.8861788617886179,0.08130081300813008,123.0
28885346674,0.3170731707317073,0.04878048780487805,0.0,0.4634146341463415,0.17073170731707318,123.0
28885372556,0.23577235772357724,0.0,0.0,0.3821138211382114,0.3821138211382114,123.0
28885379323,1.0,0.0,0.0,0.0,0.0,122.0
28885397258,0.00819672131147541,0.0,0.0,0.9590163934426229,0.03278688524590164,122.0
28885424815,0.1885245901639344,0.00819672131147541,0.0,0.5819672131147541,0.22131147540983606,122.0
28885354879,0.32231404958677684,0.008264462809917356,0.0,0.3305785123966942,0.33884297520661155,121.0
28885378973,0.36363636363636365,0.024793388429752067,0.0,0.33884297520661155,0.2727272727272727,121.0
28885411435,0.0,0.0,0.0,0.8264462809917356,0.17355371900826447,121.0
28885346145,0.5166666666666667,0.016666666666666666,0.0,0.06666666666666667,0.4,120.0
28885352194,0.425,0.025,0.0,0.15833333333333333,0.39166666666666666,120.0
28885354698,0.008333333333333333,0.0,0.0,0.9166666666666666,0.075,120.0
28885360137,0.675,0.11666666666666667,0.0,0.08333333333333333,0.125,120.0
28885366376,0.2916666666666667,0.075,0.0,0.025,0.6083333333333333,120.0
28885618640,0.1,0.0,0.0,0.4083333333333333,0.49166666666666664,120.0
28885610761,0.2,0.041666666666666664,0.0,0.25,0.5083333333333333,120.0
28885692270,0.3949579831932773,0.0,0.0,0.08403361344537816,0.5210084033613446,119.0
28885351492,0.1092436974789916,0.06722689075630252,0.0,0.5630252100840336,0.2605042016806723,119.0
28885357830,0.025423728813559324,0.0,0.0,0.9661016949152542,0.00847457627118644,118.0
28885375187,0.2966101694915254,0.2457627118644068,0.0,0.2288135593220339,0.2288135593220339,118.0
28885390651,0.1282051282051282,0.008547008547008548,0.0,0.7692307692307693,0.09401709401709402,117.0
28885357976,0.10344827586206896,0.0,0.0,0.8706896551724138,0.02586206896551724,116.0
28885359004,0.5258620689655172,0.19827586206896552,0.0,0.04310344827586207,0.23275862068965517,116.0
28885492671,0.02608695652173913,0.0,0.0,0.8347826086956521,0.1391304347826087,115.0
28885451882,0.08771929824561403,0.0,0.0,0.7017543859649122,0.21052631578947367,114.0
28885356418,0.0,0.0,0.0,1.0,0.0,114.0
28885363843,0.4778761061946903,0.18584070796460178,0.0,0.008849557522123894,0.3274336283185841,113.0
28885386144,0.22123893805309736,0.008849557522123894,0.0,0.7168141592920354,0.05309734513274336,113.0
28885437672,0.08849557522123894,0.008849557522123894,0.0,0.7522123893805309,0.1504424778761062,113.0
28885349688,0.30357142857142855,0.0,0.0,0.25,0.44642857142857145,112.0
28885377317,0.3783783783783784,0.05405405405405406,0.0,0.3783783783783784,0.1891891891891892,111.0
28885354005,0.036036036036036036,0.06306306306306306,0.0,0.8198198198198198,0.08108108108108109,111.0
28885356953,0.009009009009009009,0.0,0.0,0.9009009009009009,0.09009009009009009,111.0
28885350179,0.06363636363636363,0.0,0.0,0.24545454545454545,0.6909090909090909,110.0
28885410985,0.35454545454545455,0.44545454545454544,0.0,0.00909090909090909,0.19090909090909092,110.0
28885357433,0.15454545454545454,0.00909090909090909,0.0,0.7,0.13636363636363635,110.0
28885359512,0.4818181818181818,0.2545454545454545,0.0,0.2545454545454545,0.00909090909090909,110.0
28885350837,0.09090909090909091,0.01818181818181818,0.0,0.5363636363636364,0.35454545454545455,110.0
28885355944,0.0,0.0,0.0,0.9541284403669725,0.045871559633027525,109.0
28885483351,0.09174311926605505,0.0,0.0,0.8990825688073395,0.009174311926605505,109.0
28885439125,0.0,0.009174311926605505,0.0,0.8807339449541285,0.11009174311926606,109.0
28885394090,0.22018348623853212,0.0,0.0,0.4036697247706422,0.3761467889908257,109.0
28885389647,0.48623853211009177,0.0,0.0,0.4954128440366973,0.01834862385321101,109.0
28885745559,0.37962962962962965,0.0,0.0,0.08333333333333333,0.5370370370370371,108.0
28885365432,0.09259259259259259,0.0,0.0,0.19444444444444445,0.7129629629629629,108.0
28885483324,0.018518518518518517,0.05555555555555555,0.0,0.8703703703703703,0.05555555555555555,108.0
28885347845,0.2037037037037037,0.2222222222222222,0.0,0.14814814814814814,0.42592592592592593,108.0
28885455591,0.1388888888888889,0.06481481481481481,0.0,0.4444444444444444,0.35185185185185186,108.0
28885382471,0.6296296296296297,0.2222222222222222,0.0,0.027777777777777776,0.12037037037037036,108.0
28885354249,0.009345794392523364,0.0,0.0,0.719626168224299,0.27102803738317754,107.0
28885357802,0.11214953271028037,0.0,0.0,0.5420560747663551,0.34579439252336447,107.0
28885356533,0.009433962264150943,0.0,0.0,0.7358490566037735,0.25471698113207547,106.0
28885349430,0.11320754716981132,0.009433962264150943,0.0,0.19811320754716982,0.6792452830188679,106.0
28885517495,0.04716981132075472,0.0,0.0,0.4811320754716981,0.4716981132075472,106.0
28885370277,0.0,0.0,0.0,0.8962264150943396,0.10377358490566038,106.0
28885582691,0.41904761904761906,0.23809523809523808,0.0,0.0,0.34285714285714286,105.0
28885356793,0.08571428571428572,0.0,0.0,0.8285714285714286,0.08571428571428572,105.0
28885460953,0.09523809523809523,0.0,0.0,0.7428571428571429,0.1619047619047619,105.0
28885350009,0.047619047619047616,0.06666666666666667,0.0,0.19047619047619047,0.6952380952380952,105.0
28885351393,0.0,0.0,0.0,0.9807692307692307,0.019230769230769232,104.0
28885362958,0.20192307692307693,0.1346153846153846,0.0,0.3173076923076923,0.34615384615384615,104.0
28885351898,0.09615384615384616,0.2980769230769231,0.0,0.28846153846153844,0.3173076923076923,104.0
28885440294,0.08653846153846154,0.46153846153846156,0.0,0.34615384615384615,0.10576923076923077,104.0
28885438098,0.17307692307692307,0.0,0.0,0.6826923076923077,0.14423076923076922,104.0
28885383954,0.019417475728155338,0.0,0.0,0.7281553398058253,0.2524271844660194,103.0
28885354977,0.13592233009708737,0.019417475728155338,0.0,0.6407766990291263,0.20388349514563106,103.0
28885390386,0.5533980582524272,0.0,0.0,0.39805825242718446,0.04854368932038835,103.0
28885349184,0.04854368932038835,0.009708737864077669,0.0,0.0,0.941747572815534,103.0
28885355880,0.08737864077669903,0.04854368932038835,0.0,0.6213592233009708,0.24271844660194175,103.0
28885351989,0.4368932038834951,0.2524271844660194,0.0,0.019417475728155338,0.2912621359223301,103.0
28885433725,0.00980392156862745,0.0,0.0,0.0,0.9901960784313726,102.0
28885354474,0.0,0.0,0.0,0.9705882352941176,0.029411764705882353,102.0
28885435503,0.058823529411764705,0.0,0.0,0.4117647058823529,0.5294117647058824,102.0
28885419270,0.11764705882352941,0.0,0.0,0.5294117647058824,0.35294117647058826,102.0
28885386962,0.009900990099009901,0.0,0.0,0.7425742574257426,0.24752475247524752,101.0
28885348770,0.1485148514851485,0.39603960396039606,0.0,0.12871287128712872,0.32673267326732675,101.0
28885535109,0.2,0.25,0.0,0.26,0.29,100.0
28885357160,0.14,0.29,0.0,0.19,0.38,100.0
28885375007,0.14,0.8,0.0,0.0,0.06,100.0
28886932012,0.5353535353535354,0.0,0.0,0.12121212121212122,0.3434343434343434,99.0
28885430714,0.25252525252525254,0.030303030303030304,0.0,0.13131313131313133,0.5858585858585859,99.0
28885374592,0.0,0.02040816326530612,0.0,0.45918367346938777,0.5204081632653061,98.0
28885392365,0.05102040816326531,0.6326530612244898,0.0,0.23469387755102042,0.08163265306122448,98.0
28885434321,0.12244897959183673,0.0,0.0,0.08163265306122448,0.7959183673469388,98.0
28885352163,0.3673469387755102,0.14285714285714285,0.0,0.16326530612244897,0.32653061224489793,98.0
28885355418,0.20618556701030927,0.1134020618556701,0.0,0.4020618556701031,0.27835051546391754,97.0
28885375292,0.20618556701030927,0.6701030927835051,0.0,0.010309278350515464,0.1134020618556701,97.0
28885349422,0.061855670103092786,0.020618556701030927,0.0,0.6907216494845361,0.2268041237113402,97.0
28885429638,0.4583333333333333,0.0,0.0,0.041666666666666664,0.5,96.0
28885368791,0.17708333333333334,0.010416666666666666,0.0,0.10416666666666667,0.7083333333333334,96.0
28885390527,0.052083333333333336,0.0,0.0,0.21875,0.7291666666666666,96.0
28885355303,0.020833333333333332,0.010416666666666666,0.0,0.5729166666666666,0.3958333333333333,96.0
28885357882,0.0625,0.0,0.0,0.8645833333333334,0.07291666666666667,96.0
28885389075,0.0625,0.0,0.0,0.13541666666666666,0.8020833333333334,96.0
28885373500,0.0,0.0,0.0,0.9375,0.0625,96.0
28885359109,0.10416666666666667,0.6041666666666666,0.0,0.07291666666666667,0.21875,96.0
28885365833,0.031578947368421054,0.010526315789473684,0.0,0.6736842105263158,0.28421052631578947,95.0
28885388532,0.14736842105263157,0.021052631578947368,0.0,0.6421052631578947,0.18947368421052632,95.0
28885370943,0.11578947368421053,0.11578947368421053,0.0,0.2736842105263158,0.49473684210526314,95.0
28885531283,0.11578947368421053,0.08421052631578947,0.0,0.6421052631578947,0.15789473684210525,95.0
28885366637,0.042105263157894736,0.0,0.0,0.06315789473684211,0.8947368421052632,95.0
28885350328,0.010526315789473684,0.0,0.0,0.7789473684210526,0.21052631578947367,95.0
28885391334,0.2631578947368421,0.11578947368421053,0.0,0.3684210526315789,0.25263157894736843,95.0
28885351741,0.1368421052631579,0.6736842105263158,0.0,0.05263157894736842,0.1368421052631579,95.0
28885365112,0.19148936170212766,0.2872340425531915,0.0,0.1702127659574468,0.35106382978723405,94.0
28885351208,0.39361702127659576,0.10638297872340426,0.0,0.05319148936170213,0.44680851063829785,94.0
28885374637,0.0,0.0,0.0,1.0,0.0,94.0
28885417690,0.21505376344086022,0.0,0.0,0.11827956989247312,0.6666666666666666,93.0
28885365309,0.0,0.0,0.0,0.0,1.0,93.0
28885373405,0.13978494623655913,0.0,0.0,0.5913978494623656,0.26881720430107525,93.0
28885427528,0.1935483870967742,0.3010752688172043,0.0,0.41935483870967744,0.08602150537634409,93.0
28885401942,0.07526881720430108,0.03225806451612903,0.0,0.3010752688172043,0.5913978494623656,93.0
28885358789,0.010752688172043012,0.3655913978494624,0.0,0.26881720430107525,0.3548387096774194,93.0
28885390582,0.0,0.0,0.0,1.0,0.0,93.0
28885488449,0.41304347826086957,0.16304347826086957,0.0,0.18478260869565216,0.2391304347826087,92.0
28885403594,0.0,0.0,0.0,0.9891304347826086,0.010869565217391304,92.0
28885392485,0.043478260869565216,0.021739130434782608,0.0,0.43478260869565216,0.5,92.0
28885344724,0.8695652173913043,0.0,0.0,0.07608695652173914,0.05434782608695652,92.0
28885346255,0.8152173913043478,0.07608695652173914,0.0,0.010869565217391304,0.09782608695652174,92.0
28885389116,0.010869565217391304,0.0,0.0,0.8043478260869565,0.18478260869565216,92.0
28885474348,0.32967032967032966,0.07692307692307693,0.0,0.5384615384615384,0.054945054945054944,91.0
28885395231,0.13186813186813187,0.25274725274725274,0.0,0.42857142857142855,0.18681318681318682,91.0
28885386228,0.08791208791208792,0.0,0.0,0.24175824175824176,0.6703296703296703,91.0
28885439482,0.0,0.0,0.0,1.0,0.0,91.0
28885350737,0.26373626373626374,0.16483516483516483,0.0,0.054945054945054944,0.5164835164835165,91.0
28885381833,0.01098901098901099,0.0,0.0,0.0,0.989010989010989,91.0
28885373622,0.044444444444444446,0.0,0.0,0.8222222222222222,0.13333333333333333,90.0
28885348545,0.35555555555555557,0.06666666666666667,0.0,0.0,0.5777777777777777,90.0
28885434519,0.1,0.15555555555555556,0.0,0.2111111111111111,0.5333333333333333,90.0
28885345657,0.03333333333333333,0.0,0.0,0.022222222222222223,0.9444444444444444,90.0
28885606914,0.37777777777777777,0.18888888888888888,0.0,0.23333333333333334,0.2,90.0
28885408295,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,90.0
28885405579,0.3707865168539326,0.011235955056179775,0.0,0.07865168539325842,0.5393258426966292,89.0
28885346934,0.20224719101123595,0.011235955056179775,0.0,0.42696629213483145,0.3595505617977528,89.0
28885355844,0.10112359550561797,0.0,0.0,0.8426966292134831,0.056179775280898875,89.0
28885350323,0.30337078651685395,0.0,0.0,0.033707865168539325,0.6629213483146067,89.0
28885356281,0.0,0.0,0.0,0.38202247191011235,0.6179775280898876,89.0
28885356257,0.056179775280898875,0.0,0.0,0.48314606741573035,0.4606741573033708,89.0
28885538972,0.13636363636363635,0.0,0.0,0.0,0.8636363636363636,88.0
28885414761,0.045454545454545456,0.056818181818181816,0.0,0.6136363636363636,0.2840909090909091,88.0
28885364557,0.1590909090909091,0.0,0.0,0.19318181818181818,0.6477272727272727,88.0
28885346885,0.2727272727272727,0.4090909090909091,0.0,0.10227272727272728,0.2159090909090909,88.0
28885502307,0.045454545454545456,0.022727272727272728,0.0,0.8522727272727273,0.07954545454545454,88.0
28885348233,0.07954545454545454,0.056818181818181816,0.0,0.3181818181818182,0.5454545454545454,88.0
28885454971,0.0,0.0,0.0,0.9772727272727273,0.022727272727272728,88.0
28885369714,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,88.0
28885506181,0.2159090909090909,0.17045454545454544,0.0,0.48863636363636365,0.125,88.0
28885354927,0.06896551724137931,0.0,0.0,0.7701149425287356,0.16091954022988506,87.0
28885350560,0.3563218390804598,0.022988505747126436,0.0,0.06896551724137931,0.5517241379310345,87.0
28885433892,0.05747126436781609,0.0,0.0,0.2988505747126437,0.6436781609195402,87.0
28885374871,0.10344827586206896,0.6781609195402298,0.0,0.10344827586206896,0.11494252873563218,87.0
28885443397,0.7241379310344828,0.2413793103448276,0.0,0.011494252873563218,0.022988505747126436,87.0
28885373343,0.4367816091954023,0.022988505747126436,0.0,0.5172413793103449,0.022988505747126436,87.0
28885349063,0.04597701149425287,0.14942528735632185,0.0,0.5632183908045977,0.2413793103448276,87.0
28885357662,0.0,0.0,0.0,1.0,0.0,87.0
28885409543,0.2988505747126437,0.13793103448275862,0.0,0.26436781609195403,0.2988505747126437,87.0
28885373686,0.12643678160919541,0.0,0.0,0.8620689655172413,0.011494252873563218,87.0
28885348654,0.10344827586206896,0.022988505747126436,0.0,0.3793103448275862,0.4942528735632184,87.0
28885597222,0.26436781609195403,0.0,0.0,0.47126436781609193,0.26436781609195403,87.0
28885345575,0.1724137931034483,0.0,0.0,0.11494252873563218,0.7126436781609196,87.0
28885355570,0.011494252873563218,0.0,0.0,0.7816091954022989,0.20689655172413793,87.0
28885361134,0.2558139534883721,0.36046511627906974,0.0,0.3023255813953488,0.08139534883720931,86.0
28885354244,0.06976744186046512,0.011627906976744186,0.0,0.8023255813953488,0.11627906976744186,86.0
28885456800,0.2558139534883721,0.046511627906976744,0.0,0.06976744186046512,0.627906976744186,86.0
28885372603,0.06976744186046512,0.03488372093023256,0.0,0.8488372093023255,0.046511627906976744,86.0
28885574622,0.03488372093023256,0.011627906976744186,0.0,0.7209302325581395,0.23255813953488372,86.0
28885418063,0.046511627906976744,0.5697674418604651,0.0,0.06976744186046512,0.313953488372093,86.0
28885372423,0.1511627906976744,0.011627906976744186,0.0,0.7674418604651163,0.06976744186046512,86.0
28885361424,0.7790697674418605,0.11627906976744186,0.0,0.011627906976744186,0.09302325581395349,86.0
28885362134,0.46511627906976744,0.13953488372093023,0.0,0.0,0.3953488372093023,86.0
28885440086,0.19767441860465115,0.0,0.0,0.7558139534883721,0.046511627906976744,86.0
28885379767,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,85.0
28885367362,0.07058823529411765,0.047058823529411764,0.0,0.5294117647058824,0.35294117647058826,85.0
28885358912,0.23529411764705882,0.12941176470588237,0.0,0.2235294117647059,0.4117647058823529,85.0
28885354666,0.0,0.0,0.0,0.47058823529411764,0.5294117647058824,85.0
28885526865,0.11764705882352941,0.0,0.0,0.611764705882353,0.27058823529411763,85.0
28885466490,0.09523809523809523,0.0,0.0,0.4523809523809524,0.4523809523809524,84.0
28885371329,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,84.0
28885372667,0.023809523809523808,0.0,0.0,0.7738095238095238,0.20238095238095238,84.0
28885370860,0.11904761904761904,0.047619047619047616,0.0,0.4642857142857143,0.36904761904761907,84.0
28885462340,0.03571428571428571,0.0,0.0,0.0,0.9642857142857143,84.0
28885356119,0.047619047619047616,0.0,0.0,0.8333333333333334,0.11904761904761904,84.0
28885449774,0.38095238095238093,0.0,0.0,0.023809523809523808,0.5952380952380952,84.0
28885643031,0.36904761904761907,0.03571428571428571,0.0,0.30952380952380953,0.2857142857142857,84.0
28885550831,0.04819277108433735,0.0,0.0,0.8795180722891566,0.07228915662650602,83.0
28885390201,0.012048192771084338,0.0,0.0,0.963855421686747,0.024096385542168676,83.0
28885468343,0.40963855421686746,0.12048192771084337,0.0,0.10843373493975904,0.3614457831325301,83.0
28885385110,0.012048192771084338,0.0,0.0,0.0,0.9879518072289156,83.0
28885498572,0.14457831325301204,0.8313253012048193,0.0,0.0,0.024096385542168676,83.0
28886577418,0.3493975903614458,0.04819277108433735,0.0,0.0,0.6024096385542169,83.0
28885375126,0.1566265060240964,0.6867469879518072,0.0,0.03614457831325301,0.12048192771084337,83.0
28885376769,0.12048192771084337,0.012048192771084338,0.0,0.42168674698795183,0.4457831325301205,83.0
28885356512,0.0,0.0,0.0,1.0,0.0,83.0
28885355725,0.0,0.0,0.0,0.9878048780487805,0.012195121951219513,82.0
28885353745,0.036585365853658534,0.0,0.0,0.24390243902439024,0.7195121951219512,82.0
28885452937,0.0,0.0,0.0,1.0,0.0,82.0
28885353404,0.07317073170731707,0.012195121951219513,0.0,0.5121951219512195,0.4024390243902439,82.0
28885348211,0.06097560975609756,0.0,0.0,0.6341463414634146,0.3048780487804878,82.0
28885355077,0.0,0.0,0.0,0.9634146341463414,0.036585365853658534,82.0
28885538112,0.6707317073170732,0.0,0.0,0.07317073170731707,0.25609756097560976,82.0
28885353119,0.0,0.0,0.0,0.7926829268292683,0.2073170731707317,82.0
28885381442,0.0975609756097561,0.04878048780487805,0.0,0.25609756097560976,0.5975609756097561,82.0
28885345713,0.18292682926829268,0.06097560975609756,0.0,0.5365853658536586,0.21951219512195122,82.0
28885358130,0.0,0.0,0.0,0.9753086419753086,0.024691358024691357,81.0
28885347612,0.04938271604938271,0.0,0.0,0.0,0.9506172839506173,81.0
28885359191,0.49382716049382713,0.4444444444444444,0.0,0.0,0.06172839506172839,81.0
28885406421,0.5432098765432098,0.09876543209876543,0.0,0.037037037037037035,0.32098765432098764,81.0
28885786028,0.012345679012345678,0.0,0.0,0.8395061728395061,0.14814814814814814,81.0
28885403723,0.38271604938271603,0.2716049382716049,0.0,0.2962962962962963,0.04938271604938271,81.0
28885365965,0.5802469135802469,0.024691358024691357,0.0,0.0,0.3950617283950617,81.0
28885390641,0.012345679012345678,0.0,0.0,0.9506172839506173,0.037037037037037035,81.0
28885372741,0.0125,0.0,0.0,0.975,0.0125,80.0
28885529511,0.0,0.0,0.0,0.9875,0.0125,80.0
28885378674,0.4375,0.3,0.0,0.0625,0.2,80.0
28885390184,0.0125,0.0,0.0,0.875,0.1125,80.0
28885367979,0.0,0.0,0.0,0.0625,0.9375,80.0
28885355458,0.05063291139240506,0.012658227848101266,0.0,0.6455696202531646,0.2911392405063291,79.0
28885357424,0.0,0.0,0.0,0.9873417721518988,0.012658227848101266,79.0
28885374733,0.0,0.20253164556962025,0.0,0.7468354430379747,0.05063291139240506,79.0
28885443007,0.759493670886076,0.10126582278481013,0.0,0.0379746835443038,0.10126582278481013,79.0
28885376192,0.05063291139240506,0.8354430379746836,0.0,0.0,0.11392405063291139,79.0
28885531071,0.0,0.0,0.0,1.0,0.0,79.0
28885626676,0.4936708860759494,0.17721518987341772,0.0,0.012658227848101266,0.31645569620253167,79.0
28885372536,0.16455696202531644,0.012658227848101266,0.0,0.35443037974683544,0.46835443037974683,79.0
28885358139,0.0,0.012658227848101266,0.0,0.9873417721518988,0.0,79.0
28885357090,0.32051282051282054,0.08974358974358974,0.0,0.3974358974358974,0.19230769230769232,78.0
28885348964,0.32051282051282054,0.19230769230769232,0.0,0.10256410256410256,0.38461538461538464,78.0
28885418526,0.1794871794871795,0.6538461538461539,0.0,0.01282051282051282,0.15384615384615385,78.0
28885354124,0.0,0.0,0.0,0.782051282051282,0.21794871794871795,78.0
28885371560,0.07692307692307693,0.01282051282051282,0.0,0.6025641025641025,0.3076923076923077,78.0
28885353286,0.32051282051282054,0.07692307692307693,0.0,0.4358974358974359,0.16666666666666666,78.0
28885372439,0.3333333333333333,0.0641025641025641,0.0,0.15384615384615385,0.44871794871794873,78.0
28885372561,0.0,0.0,0.0,0.9743589743589743,0.02564102564102564,78.0
28885530578,0.02564102564102564,0.01282051282051282,0.0,0.9230769230769231,0.038461538461538464,78.0
28885356230,0.03896103896103896,0.012987012987012988,0.0,0.7532467532467533,0.19480519480519481,77.0
28885357850,0.0,0.0,0.0,1.0,0.0,77.0
28885370562,0.012987012987012988,0.0,0.0,0.961038961038961,0.025974025974025976,77.0
28885358957,0.11688311688311688,0.8701298701298701,0.0,0.012987012987012988,0.0,77.0
28885493204,0.0,0.0,0.0,0.0,1.0,77.0
28885482088,0.0,0.0,0.0,0.987012987012987,0.012987012987012988,77.0
28885451257,0.2077922077922078,0.06493506493506493,0.0,0.025974025974025976,0.7012987012987013,77.0
28885349782,0.4155844155844156,0.0,0.0,0.0,0.5844155844155844,77.0
28885415933,0.36363636363636365,0.06493506493506493,0.0,0.22077922077922077,0.35064935064935066,77.0
28885538785,0.03896103896103896,0.0,0.0,0.9090909090909091,0.05194805194805195,77.0
28885347617,0.2987012987012987,0.0,0.0,0.09090909090909091,0.6103896103896104,77.0
28885362213,0.23376623376623376,0.012987012987012988,0.0,0.5584415584415584,0.19480519480519481,77.0
28885355116,0.0,0.0,0.0,0.7402597402597403,0.2597402597402597,77.0
28885396300,0.4935064935064935,0.22077922077922077,0.0,0.012987012987012988,0.2727272727272727,77.0
28885354012,0.012987012987012988,0.2077922077922078,0.0,0.38961038961038963,0.38961038961038963,77.0
28885354755,0.02631578947368421,0.0,0.0,0.25,0.7236842105263158,76.0
28885348366,0.14473684210526316,0.0,0.0,0.3026315789473684,0.5526315789473685,76.0
28885351794,0.0,0.0,0.0,0.5131578947368421,0.4868421052631579,76.0
28885356290,0.05263157894736842,0.0,0.0,0.5657894736842105,0.3815789473684211,76.0
28885354680,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842,76.0
28885604543,0.0,0.0,0.0,0.75,0.25,76.0
28885354799,0.013157894736842105,0.0,0.0,0.9342105263157895,0.05263157894736842,76.0
28885414852,0.5921052631578947,0.13157894736842105,0.0,0.013157894736842105,0.2631578947368421,76.0
28885433837,0.11842105263157894,0.013157894736842105,0.0,0.15789473684210525,0.7105263157894737,76.0
28885408375,0.14473684210526316,0.05263157894736842,0.0,0.6842105263157895,0.11842105263157894,76.0
28885347344,0.5526315789473685,0.13157894736842105,0.0,0.013157894736842105,0.3026315789473684,76.0
28885505905,0.13157894736842105,0.6052631578947368,0.0,0.23684210526315788,0.02631578947368421,76.0
28885473118,0.32894736842105265,0.14473684210526316,0.0,0.35526315789473684,0.17105263157894737,76.0
28885345906,0.15789473684210525,0.039473684210526314,0.0,0.39473684210526316,0.40789473684210525,76.0
28885350800,0.013157894736842105,0.0,0.0,0.8421052631578947,0.14473684210526316,76.0
28885352820,0.10666666666666667,0.06666666666666667,0.0,0.2,0.6266666666666667,75.0
28885358104,0.0,0.0,0.0,0.9866666666666667,0.013333333333333334,75.0
28885450170,0.02666666666666667,0.013333333333333334,0.0,0.76,0.2,75.0
28885574084,0.0,0.0,0.0,0.5066666666666667,0.49333333333333335,75.0
28885358841,0.29333333333333333,0.14666666666666667,0.0,0.04,0.52,75.0
